Title,Body HTML,Vendor,URL
"LMP iToolkit 2, Professional Tooling Kit for MacBook, MacBook Pro, iPod, iPhone & iPad, 25-Pieces","The LMP iToolkit 2 offers the precision bits and practical tools needed to perform repairs and upgrades on vintage and latest Apple devices alike. The magnetized bits can be mounted easily onto the driver handle while the tools help you to open up the devices. The bits and tools can be stowed away cleanly in the iToolkit 2’s hard-top box. The iToolkit features 18 magnetized bits for basically all Apple macOS and iOS devices (i.e. MacBook/MacBook Pro, Mac mini, Mac Pro, iPad, iPhone) as well as 7 tools.

Note: You must have the appropriate skills to use the LMP iToolkit 2. We disclaim all liability due to incorrect manipulation. Check the packaging contents for a complete list of the bits and tools included and make sure that the needed bit/tool is included before starting the repair or upgrade procedure.",lmp,https://www.staples.ca/products/2897308-en-lmp-itoolkit-2-professional-tooling-kit-for-macbook-macbook-pro-ipod-iphone-ipad-25-pieces
"Edushape® - Blocs ondulés, paq./84 (EDU-709084)",,edushape,https://www.staples.ca/products/571124-fr-edushape-blocs-ondules-paq84-edu-709084
Texas Instruments TI-BAII Plus Financial Calculator,"Ideal for professionals or students focused on finance, accounting, economics, investment and statistics, this Texas Instruments TI-BAII Plus Financial Calculator comes with all the functions you need to make the right calculation every time. 

This calculator is best used for time-value-of-money calculations including mortgages, leases, annuities or savings and to generate amortization schedules. It also performs cash-flow analysis, computes NPV and IRR, and has two separate day-count methods to calculate bond price or yield to maturity or to call. Plus, it offers four methods for calculating depreciation and features list-based statistics. Easy to operate, the calculator has a prompted display that guides users through financial calculations as well as a quick reference card.",texas_instruments,https://www.staples.ca/products/10702-en-texas-instruments-ti-baii-plus-financial-calculator
"Avery® - Reliure de présentation Flexi-View, 1/2 po, bleu marine",,avery,https://www.staples.ca/products/505309-fr-avery-reliure-de-presentation-flexi-view-12-po-bleu-marine
"Winnable - Classeur expansible 13 pochettes avec couverture coulissante, format lettre, couleurs variées",,winnable,https://www.staples.ca/products/2554509-fr-winnable-classeur-expansible-13-pochettes-avec-couverture-coulissante-format-lettre-couleurs-variees
Texas Instruments – Calculatrice graphique TI-Nspire CX CAS portable,"Appareil de poche à graphique couleur CAS avec technologie Touchpad pour les mathématiques avancées, y compris le calcul et le logiciel TI-Nspire CAS Student Software pour la maison (licence simple et perpétuelle).<span style=""font-family: lato; white-space: normal; word-spacing: 0px; text-transform: none; float: none; font-weight: 400; color: #525252; font-style: normal; orphans: 2; widows: 2; display: inline !important; letter-spacing: normal; background-color: #ffffff; text-indent: 0px; font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial"">La TI-Nspire™ CX CAS fournit une capacité algébrique pour résoudre symboliquement des équations, factoriser et étendre les expressions variables, compléter le carré, trouver des antidérivés, des limites informatiques et des solutions exactes sous des formes irrationnelles, ce qui en fait un outil d'apprentissage manuel robuste qui satisfait les besoins en mathématiques et en sciences de l'école intermédiaire à l'université.</span>",texas_instruments,https://www.staples.ca/products/357050-fr-texas-instruments-calculatrice-graphique-ti-nspire-cx-cas-portable
Staples Expanding File with Flap - A-Z Printed Tabs - Legal,Extra-thick covers. Double reinforced flap and elastic cord closure. Transport documents safely. Index dividers to organize files into sub-categories. Pre-printed and blank tabs aligned straight for easy viewing. 21 pockets. A-Z tabs. Letter size. Available 1 each. Brown.,staples,https://www.staples.ca/products/2846620-en-staples-expanding-file-with-flap-a-z-printed-tabs-legal
Canon - Calculatrice scientifique F-789SGA,Simplifiez les équations complexes avec la calculatrice scientifique F-789SGA. Pièces fabriquées à partir de matériaux Canon recyclés et emballées avec des fonctions avancées.,canon,https://www.staples.ca/products/2409287-fr-canon-calculatrice-scientifique-f-789sga
"C2G Impact Punch Down Tool, Black/Orange (05955)",,c2g,https://www.staples.ca/products/434691-en-c2g-impact-punch-down-tool-blackorange-05955
"JAM Paper Chemise-accordéon, 13 pochettes, fermeture bouton/ficelle, format chèque, 5 x 10,5 po, transparent, 2/pqt (2163595z)","La chemise-accordéon à 13 pochettes de JAM Paper est parfaite pour vous aider à rester organisé! Ces chemises à soufflet expansibles en plastique sont parfaites pour organiser vos fichiers, vos reçus, vos bons de réduction, vos chèques et même votre argent en un seul endroit. Cette chemise-accordéon mesure 5 x 10,5 po (parfaite pour les chèques standards) et elle est dotée de 13 pochettes, d’un porte-cartes professionnel et d’une fermeture à bouton et ficelle pour sceller et protéger les documents que vous rangez. Cette chemise-accordéon transparente est vendue séparément.",jam_paper,https://www.staples.ca/products/2712220-fr-jam-paper-chemise-accordeon-13-pochettes-fermeture-boutonficelle-format-cheque-5-x-105-po-transparent-2pqt-2163595z
"JAM Paper Classeurs accordéon à 13 pochettes, format légal, 10 x 15 po, noir, 2/pqt (2163584z)","Dans ce monde où la pression en entreprise est élevée, il est toujours difficile de garder les documents bien organisés. Il existe des formulaires et des documents pour pratiquement tout et ils doivent souvent être accessibles à tout moment. Heureusement, JAM Paper vous fournit tout ce dont vous avez besoin pour vous assurer du bon fonctionnement de votre entreprise. Avec cette chemise-accordéon robuste à 13 pochettes, tous vos documents seront organisés et bien rangés là où vous le voulez. Son grand format de 10 x 15 convient aux documents standards de format légal ou lettre et sa couleur noire pure ajoute une touche de raffinement à son apparence professionnelle.",jam_paper,https://www.staples.ca/products/2712223-fr-jam-paper-classeurs-accordeon-a-13-pochettes-format-legal-10-x-15-po-noir-2pqt-2163584z
Edushape Fish 'N Spell in Box,,edushape,https://www.staples.ca/products/571174-en-edushape-fish-n-spell-in-box
Sharp - ELW535XGRD - Calculatrice scientifique 422 fonctions à 16 chiffres - Rouge,"La ELW535XGRD calculatrice scientifique à double alimentation avec affichage WriteView 4 lignes, permettant d'afficher les formules scientifiques telles que présentées dans les manuels de cours. Idéale pour les étudiants en mathématiques générales et sciences, pré-algèbre, algèbre, géométrie, trigonométrie, statistiques, biologie et chimie. ",sharp,https://www.staples.ca/products/2706060-fr-sharp-elw535xgrd-calculatrice-scientifique-422-fonctions-a-16-chiffres-rouge
"Umbra Otto Pump Soap Dispenser, White/Chrome",Conserve soap and reduce the spread of germs with hands-free Otto automatic soap dispenser by umbra,umbra,https://www.staples.ca/products/1574929-en-umbra-otto-pump-soap-dispenser-whitechrome
"Winnable – Classeurs expansibles avec fenêtre de visionnement sur le dessus,",,winnable,https://www.staples.ca/products/658971-fr-winnable-classeurs-expansibles-avec-fenetre-de-visionnement-sur-le-dessus
"Insten Alloy Executive Back Protector Cover for iPhone 5/5S, Vermilion Silver Plating Plaid/Silver (1009735)","Insten  ""Vermilion Silver Plating Plaid/Silver"" Executive back protector cover is compatible with Apple iPhone 5/5S and offers secure fit to protect bumps/scratches. Protector cover has long-lasting smooth surface with leather finish.",insten,https://www.staples.ca/products/1410984-en-insten-alloy-executive-back-protector-cover-for-iphone-55s-vermilion-silver-plating-plaidsilver-1009735
"Poly File Pocket, Legal, 5-1/4"" Expansion",,winnable,https://www.staples.ca/products/980293-en-poly-file-pocket-legal-5-14-expansion
Total Training – Formation sur Windows 7 de Microsoft (1 utilisateur) [Téléchargement],"Taille du téléchargement (Mo).4189.31Temps de téléchargement.Modem câble: 139 minutes, 38 secondes: DSL: 349 minutes, 6 secondesVous recevrez deux courriels : une confirmation de votre commande, et un contenant un bouton « Télécharger le logiciel ». Vous pouvez le télécharger sur-le-champ ou retourner le récupérer plus tard.  Ce logiciel téléchargeable ne peut être retourné ni remboursé.De nos jours, savoir utiliser un ordinateur est une exigence. Afin d’utiliser un PC sans que cela ne devienne lourd et frustrant, vous devez comprendre le système d’exploitation, et savoir comment naviguer, trouver, ouvrir, utiliser et gérer le système, y compris son matériel, ses logiciels et ses fichiers. Ce cours passera en revue certaines des vieilles fonctions et s’arrêtera sur les nonbreuses améliorations que possède cette version.",total_training,https://www.staples.ca/products/1688468-fr-total-training-formation-sur-windows-7-de-microsoft-1-utilisateur-telechargement
"Staples® - Calculatrices, paquet double",,staples,https://www.staples.ca/products/496993-fr-staples-calculatrices-paquet-double
"Victor – Calculatrice de bureau à 16 chiffres 6700, extra grande","Très grande calculatrice de bureau à 16 chiffres avec un style métallique élancé et une couverture robuste en acrylique bleu. La 6700 est idéale pour les bureaux modernes avec son très grand écran ACL en angle qui facilite le visionnement et ses touches pleine grandeur. Doté de touches pour calculer les taxes, une touche de majoration et une touche pour le total. Les autres fonctions comprennent : Sélection de décimales et arrondissement, touche de pourcentage, constantes automatiques, touche retour arrière, 3 touches de mémoire indépendante et arrêt automatique.",victor,https://www.staples.ca/products/2768193-fr-victor-calculatrice-de-bureau-a-16-chiffres-6700-extra-grande
"Casio - Calculatrice DJ-120D PLUS, noir",,casio,https://www.staples.ca/products/2741576-fr-casio-calculatrice-dj-120d-plus-noir
Staples Expanding File with Flap - A-Z Printed Tabs - Letter,Extra-thick covers. Double reinforced flap and elastic cord closure. Transport documents safely. Index dividers to organize files into sub-categories. Pre-printed and blank tabs aligned straight for easy viewing. 21 pockets. A-Z tabs. Legal size. Available 1 each. Brown.,staples,https://www.staples.ca/products/2846622-en-staples-expanding-file-with-flap-a-z-printed-tabs-letter
